,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.379809400008526,12.379809400008526,2.429995220154524e-05,space,0.3183322000550106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718296,001,2023-01-31_18h51.19.451,SymmetrySpan,2022.2.5,60.08474352402507,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718296,001,2023-01-31_18h51.19.451,SymmetrySpan,2022.2.5,60.08474352402507,
2,0,2,0,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.1771705999854,34.1771705999854,34.1771705999854,34.1771705999854,34.1771705999854,34.1771705999854,34.1771705999854,34.1771705999854,34.1771705999854,34.1771705999854,34.1771705999854,34.1771705999854,34.1771705999854,34.1771705999854,34.1771705999854,34.1771705999854,34.1771705999854,34.1771705999854,0.005874500027857721,[0.18287037037037038],[0.05092592592592592],[1],[0],[0],[0.14295000000856817],['square_7'],34.32749669998884,34.32749669998884,34.32749669998884,34.32749669998884,34.32749669998884,34.32749669998884,34.32749669998884,34.32749669998884,34.32749669998884,34.32749669998884,34.32749669998884,34.32749669998884,34.32749669998884,34.32749669998884,34.32749669998884,34.32749669998884,34.32749669998884,34.32749669998884,34.52746120002121,34.52746120002121,34.52746120002121,34.52746120002121,34.52746120002121,34.52746120002121,34.52746120002121,34.52746120002121,34.52746120002121,34.52746120002121,34.52746120002121,34.52746120002121,34.52746120002121,34.52746120002121,34.52746120002121,34.52746120002121,34.52746120002121,34.52746120002121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718296,001,2023-01-31_18h51.19.451,SymmetrySpan,2022.2.5,60.08474352402507,
2,0,2,0,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.52746120002121,34.52746120002121,34.52746120002121,34.52746120002121,34.52746120002121,34.52746120002121,34.52746120002121,34.52746120002121,34.52746120002121,34.52746120002121,34.52746120002121,34.52746120002121,34.52746120002121,34.52746120002121,34.52746120002121,34.52746120002121,34.52746120002121,34.52746120002121,0.005669299978762865,[-0.22453703703703703],[-0.047453703703703706],[1],[0],[0],[0.24365770001895726],['square_8'],34.77737409999827,34.77737409999827,34.77737409999827,34.77737409999827,34.77737409999827,34.77737409999827,34.77737409999827,34.77737409999827,34.77737409999827,34.77737409999827,34.77737409999827,34.77737409999827,34.77737409999827,34.77737409999827,34.77737409999827,34.77737409999827,34.77737409999827,34.77737409999827,34.99300419999054,34.99300419999054,34.99300419999054,34.99300419999054,34.99300419999054,34.99300419999054,34.99300419999054,34.99300419999054,34.99300419999054,34.99300419999054,34.99300419999054,34.99300419999054,34.99300419999054,34.99300419999054,34.99300419999054,34.99300419999054,34.99300419999054,34.99300419999054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718296,001,2023-01-31_18h51.19.451,SymmetrySpan,2022.2.5,60.08474352402507,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.99300419999054,34.99300419999054,0.005581899953540415,34.99300419999054,3,3,[-0.22453703703703703],[-0.047453703703703706],[1],[0],[0],[0.7926778000546619],None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718296,001,2023-01-31_18h51.19.451,SymmetrySpan,2022.2.5,60.08474352402507,
3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.79334450000897,35.79334450000897,37.79311999998754,38.293442099995445,38.293442099995445,38.293442099995445,square_6,38.94325499999104,38.94325499999104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.79311999998754,37.79311999998754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718296,001,2023-01-31_18h51.19.451,SymmetrySpan,2022.2.5,60.08474352402507,
3,0,3,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.94325499999104,39.442949099990074,39.442949099990074,39.442949099990074,square_0,40.09260859998176,40.09260859998176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718296,001,2023-01-31_18h51.19.451,SymmetrySpan,2022.2.5,60.08474352402507,
3,0,3,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.09260859998176,40.59292739996454,40.59292739996454,40.59292739996454,square_11,41.24336449999828,41.24336449999828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718296,001,2023-01-31_18h51.19.451,SymmetrySpan,2022.2.5,60.08474352402507,
3,0,3,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.24336449999828,41.24336449999828,41.24336449999828,41.24336449999828,41.24336449999828,41.24336449999828,41.24336449999828,41.24336449999828,41.24336449999828,41.24336449999828,41.24336449999828,41.24336449999828,41.24336449999828,41.24336449999828,41.24336449999828,41.24336449999828,41.24336449999828,41.24336449999828,0.014741499966476113,[0.061342592592592594],[0.05787037037037037],[1],[0],[0],[0.28409849997842684],['square_6'],41.54311729996698,41.54311729996698,41.54311729996698,41.54311729996698,41.54311729996698,41.54311729996698,41.54311729996698,41.54311729996698,41.54311729996698,41.54311729996698,41.54311729996698,41.54311729996698,41.54311729996698,41.54311729996698,41.54311729996698,41.54311729996698,41.54311729996698,41.54311729996698,41.7427016000147,41.7427016000147,41.7427016000147,41.7427016000147,41.7427016000147,41.7427016000147,41.7427016000147,41.7427016000147,41.7427016000147,41.7427016000147,41.7427016000147,41.7427016000147,41.7427016000147,41.7427016000147,41.7427016000147,41.7427016000147,41.7427016000147,41.7427016000147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718296,001,2023-01-31_18h51.19.451,SymmetrySpan,2022.2.5,60.08474352402507,
3,0,3,0,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.7427016000147,41.7427016000147,41.7427016000147,41.7427016000147,41.7427016000147,41.7427016000147,41.7427016000147,41.7427016000147,41.7427016000147,41.7427016000147,41.7427016000147,41.7427016000147,41.7427016000147,41.7427016000147,41.7427016000147,41.7427016000147,41.7427016000147,41.7427016000147,0.005560999969020486,"[-0.03009259259259259, -0.04513888888888889]","[0.1597222222222222, 0.2013888888888889]","[1, 1]","[0, 0]","[0, 0]","[0.14365700003691018, 0.6268898000125773]",['square_1'],42.37668099999428,42.37668099999428,42.37668099999428,42.37668099999428,42.37668099999428,42.37668099999428,42.37668099999428,42.37668099999428,42.37668099999428,42.37668099999428,42.37668099999428,42.37668099999428,42.37668099999428,42.37668099999428,42.37668099999428,42.37668099999428,42.37668099999428,42.37668099999428,42.576098299992736,42.576098299992736,42.576098299992736,42.576098299992736,42.576098299992736,42.576098299992736,42.576098299992736,42.576098299992736,42.576098299992736,42.576098299992736,42.576098299992736,42.576098299992736,42.576098299992736,42.576098299992736,42.576098299992736,42.576098299992736,42.576098299992736,42.576098299992736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718296,001,2023-01-31_18h51.19.451,SymmetrySpan,2022.2.5,60.08474352402507,
3,0,3,0,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.576098299992736,42.576098299992736,42.576098299992736,42.576098299992736,42.576098299992736,42.576098299992736,42.576098299992736,42.576098299992736,42.576098299992736,42.576098299992736,42.576098299992736,42.576098299992736,42.576098299992736,42.576098299992736,42.576098299992736,42.576098299992736,42.576098299992736,42.576098299992736,0.005565600004047155,[0.07291666666666667],[0.2048611111111111],[1],[0],[0],[0.02688789996318519],['square_2'],42.61011760000838,42.61011760000838,42.61011760000838,42.61011760000838,42.61011760000838,42.61011760000838,42.61011760000838,42.61011760000838,42.61011760000838,42.61011760000838,42.61011760000838,42.61011760000838,42.61011760000838,42.61011760000838,42.61011760000838,42.61011760000838,42.61011760000838,42.61011760000838,42.82513449998805,42.82513449998805,42.82513449998805,42.82513449998805,42.82513449998805,42.82513449998805,42.82513449998805,42.82513449998805,42.82513449998805,42.82513449998805,42.82513449998805,42.82513449998805,42.82513449998805,42.82513449998805,42.82513449998805,42.82513449998805,42.82513449998805,42.82513449998805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718296,001,2023-01-31_18h51.19.451,SymmetrySpan,2022.2.5,60.08474352402507,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.82513449998805,42.82513449998805,0.005721400026232004,42.82513449998805,1,3,[0.061342592592592594],[0.09490740740740741],[1],[0],[0],[0.5018899999558926],None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718296,001,2023-01-31_18h51.19.451,SymmetrySpan,2022.2.5,60.08474352402507,
4,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.32574940001359,43.32574940001359,45.325599499978125,45.82588630000828,45.82588630000828,45.82588630000828,square_1,46.4748751000152,46.4748751000152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.325599499978125,45.325599499978125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718296,001,2023-01-31_18h51.19.451,SymmetrySpan,2022.2.5,60.08474352402507,
4,0,4,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.4748751000152,46.97544140001992,46.97544140001992,46.97544140001992,square_14,47.625098999997135,47.625098999997135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718296,001,2023-01-31_18h51.19.451,SymmetrySpan,2022.2.5,60.08474352402507,
4,0,4,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.625098999997135,48.125404299993534,48.125404299993534,48.125404299993534,square_12,48.77583609998692,48.77583609998692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718296,001,2023-01-31_18h51.19.451,SymmetrySpan,2022.2.5,60.08474352402507,
4,0,4,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.77583609998692,48.77583609998692,48.77583609998692,48.77583609998692,48.77583609998692,48.77583609998692,48.77583609998692,48.77583609998692,48.77583609998692,48.77583609998692,48.77583609998692,48.77583609998692,48.77583609998692,48.77583609998692,48.77583609998692,48.77583609998692,48.77583609998692,48.77583609998692,0.01483069988898933,[-0.06365740740740741],[0.1875],[1],[0],[0],[0.2845216999994591],['square_1'],49.07550639996771,49.07550639996771,49.07550639996771,49.07550639996771,49.07550639996771,49.07550639996771,49.07550639996771,49.07550639996771,49.07550639996771,49.07550639996771,49.07550639996771,49.07550639996771,49.07550639996771,49.07550639996771,49.07550639996771,49.07550639996771,49.07550639996771,49.07550639996771,49.275296700012404,49.275296700012404,49.275296700012404,49.275296700012404,49.275296700012404,49.275296700012404,49.275296700012404,49.275296700012404,49.275296700012404,49.275296700012404,49.275296700012404,49.275296700012404,49.275296700012404,49.275296700012404,49.275296700012404,49.275296700012404,49.275296700012404,49.275296700012404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718296,001,2023-01-31_18h51.19.451,SymmetrySpan,2022.2.5,60.08474352402507,
4,0,4,0,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.275296700012404,49.275296700012404,49.275296700012404,49.275296700012404,49.275296700012404,49.275296700012404,49.275296700012404,49.275296700012404,49.275296700012404,49.275296700012404,49.275296700012404,49.275296700012404,49.275296700012404,49.275296700012404,49.275296700012404,49.275296700012404,49.275296700012404,49.275296700012404,0.0051451000035740435,[0.0798611111111111],[-0.27199074074074076],[1],[0],[0],[0.37687100004404783],['square_14'],49.65867649996653,49.65867649996653,49.65867649996653,49.65867649996653,49.65867649996653,49.65867649996653,49.65867649996653,49.65867649996653,49.65867649996653,49.65867649996653,49.65867649996653,49.65867649996653,49.65867649996653,49.65867649996653,49.65867649996653,49.65867649996653,49.65867649996653,49.65867649996653,49.85906980000436,49.85906980000436,49.85906980000436,49.85906980000436,49.85906980000436,49.85906980000436,49.85906980000436,49.85906980000436,49.85906980000436,49.85906980000436,49.85906980000436,49.85906980000436,49.85906980000436,49.85906980000436,49.85906980000436,49.85906980000436,49.85906980000436,49.85906980000436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718296,001,2023-01-31_18h51.19.451,SymmetrySpan,2022.2.5,60.08474352402507,
4,0,4,0,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.85906980000436,49.85906980000436,49.85906980000436,49.85906980000436,49.85906980000436,49.85906980000436,49.85906980000436,49.85906980000436,49.85906980000436,49.85906980000436,49.85906980000436,49.85906980000436,49.85906980000436,49.85906980000436,49.85906980000436,49.85906980000436,49.85906980000436,49.85906980000436,0.005581800010986626,[-0.016203703703703703],[-0.24074074074074073],[1],[0],[0],[0.010452000016812235],['square_13'],49.875983499980066,49.875983499980066,49.875983499980066,49.875983499980066,49.875983499980066,49.875983499980066,49.875983499980066,49.875983499980066,49.875983499980066,49.875983499980066,49.875983499980066,49.875983499980066,49.875983499980066,49.875983499980066,49.875983499980066,49.875983499980066,49.875983499980066,49.875983499980066,50.07468650001101,50.07468650001101,50.07468650001101,50.07468650001101,50.07468650001101,50.07468650001101,50.07468650001101,50.07468650001101,50.07468650001101,50.07468650001101,50.07468650001101,50.07468650001101,50.07468650001101,50.07468650001101,50.07468650001101,50.07468650001101,50.07468650001101,50.07468650001101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718296,001,2023-01-31_18h51.19.451,SymmetrySpan,2022.2.5,60.08474352402507,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.07468650001101,50.07468650001101,0.005590400018263608,50.07468650001101,2,3,[-0.003472222222222222],[-0.16435185185185186],[1],[0],[0],[0.639551299973391],None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718296,001,2023-01-31_18h51.19.451,SymmetrySpan,2022.2.5,60.08474352402507,
5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.72487239999464,50.72487239999464,52.72475900000427,53.22508479998214,53.22508479998214,53.22508479998214,square_7,53.874112499994226,53.874112499994226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.72475900000427,52.72475900000427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718296,001,2023-01-31_18h51.19.451,SymmetrySpan,2022.2.5,60.08474352402507,
5,0,5,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.874112499994226,54.37454250000883,54.37454250000883,54.37454250000883,square_15,55.024180500011425,55.024180500011425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718296,001,2023-01-31_18h51.19.451,SymmetrySpan,2022.2.5,60.08474352402507,
5,0,5,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.024180500011425,55.52459039998939,55.52459039998939,55.52459039998939,square_11,56.17494519997854,56.17494519997854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718296,001,2023-01-31_18h51.19.451,SymmetrySpan,2022.2.5,60.08474352402507,
5,0,5,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.17494519997854,56.17494519997854,56.17494519997854,56.17494519997854,56.17494519997854,56.17494519997854,56.17494519997854,56.17494519997854,56.17494519997854,56.17494519997854,56.17494519997854,56.17494519997854,56.17494519997854,56.17494519997854,56.17494519997854,56.17494519997854,56.17494519997854,56.17494519997854,0.014955699909478426,[0.1886574074074074],[0.06018518518518518],[1],[0],[0],[0.3343890000251122],['square_7'],56.52476920001209,56.52476920001209,56.52476920001209,56.52476920001209,56.52476920001209,56.52476920001209,56.52476920001209,56.52476920001209,56.52476920001209,56.52476920001209,56.52476920001209,56.52476920001209,56.52476920001209,56.52476920001209,56.52476920001209,56.52476920001209,56.52476920001209,56.52476920001209,56.724309500015806,56.724309500015806,56.724309500015806,56.724309500015806,56.724309500015806,56.724309500015806,56.724309500015806,56.724309500015806,56.724309500015806,56.724309500015806,56.724309500015806,56.724309500015806,56.724309500015806,56.724309500015806,56.724309500015806,56.724309500015806,56.724309500015806,56.724309500015806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718296,001,2023-01-31_18h51.19.451,SymmetrySpan,2022.2.5,60.08474352402507,
5,0,5,0,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.724309500015806,56.724309500015806,56.724309500015806,56.724309500015806,56.724309500015806,56.724309500015806,56.724309500015806,56.724309500015806,56.724309500015806,56.724309500015806,56.724309500015806,56.724309500015806,56.724309500015806,56.724309500015806,56.724309500015806,56.724309500015806,56.724309500015806,56.724309500015806,0.00596199999563396,[0.19907407407407407],[-0.21875],[1],[0],[0],[0.2427765000029467],['square_15'],56.97462270001415,56.97462270001415,56.97462270001415,56.97462270001415,56.97462270001415,56.97462270001415,56.97462270001415,56.97462270001415,56.97462270001415,56.97462270001415,56.97462270001415,56.97462270001415,56.97462270001415,56.97462270001415,56.97462270001415,56.97462270001415,56.97462270001415,56.97462270001415,57.17417850001948,57.17417850001948,57.17417850001948,57.17417850001948,57.17417850001948,57.17417850001948,57.17417850001948,57.17417850001948,57.17417850001948,57.17417850001948,57.17417850001948,57.17417850001948,57.17417850001948,57.17417850001948,57.17417850001948,57.17417850001948,57.17417850001948,57.17417850001948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718296,001,2023-01-31_18h51.19.451,SymmetrySpan,2022.2.5,60.08474352402507,
