trials_square_2.thisRepN,trials_square_2.thisTrialN,trials_square_2.thisN,trials_square_2.thisIndex,trials_square.thisRepN,trials_square.thisTrialN,trials_square.thisN,trials_square.thisIndex,trials_square_rec.thisRepN,trials_square_rec.thisTrialN,trials_square_rec.thisN,trials_square_rec.thisIndex,trials_prac2.thisRepN,trials_prac2.thisTrialN,trials_prac2.thisN,trials_prac2.thisIndex,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials_both.thisRepN,trials_both.thisTrialN,trials_both.thisN,trials_both.thisIndex,trials_both_square.thisRepN,trials_both_square.thisTrialN,trials_both_square.thisN,trials_both_square.thisIndex,trials_both_square_rec.thisRepN,trials_both_square_rec.thisTrialN,trials_both_square_rec.thisN,trials_both_square_rec.thisIndex,text.started,key_resp.started,mouse_4.started,key_resp.keys,key_resp.rt,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time,text_8.started,key_resp_8.started,mouse_5.started,key_resp_8.keys,key_resp_8.rt,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.time,text_level_1.started,text_level_2.started,text_level_1.stopped,text_level_2.stopped,fixation2.started,fixation2.stopped,grid.started,square_rand.started,squareShown,grid.stopped,square_rand.stopped,text_9.started,grid2.started,square_0.started,square_1.started,square_2.started,square_3.started,square_4.started,square_5.started,square_6.started,square_7.started,square_8.started,square_9.started,square_10.started,square_11.started,square_12.started,square_13.started,square_14.started,square_15.started,mouse.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,text_10.started,grid3.started,square_16.started,square_17.started,square_18.started,square_19.started,square_20.started,square_21.started,square_22.started,square_23.started,square_24.started,square_25.started,square_26.started,square_27.started,square_28.started,square_29.started,square_30.started,square_31.started,text_10.stopped,grid3.stopped,square_16.stopped,square_17.stopped,square_18.stopped,square_19.stopped,square_20.stopped,square_21.stopped,square_22.stopped,square_23.stopped,square_24.stopped,square_25.stopped,square_26.stopped,square_27.stopped,square_28.stopped,square_29.stopped,square_30.stopped,square_31.stopped,text_result_squares.started,text_end_prac.started,mouse_2.started,key_resp_13.started,number_of_correct_squares_clicked,total_squares_clicked,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,key_resp_13.keys,text_square_end.started,text_11.started,key_resp_9.started,mouse_3.started,key_resp_9.keys,key_resp_9.rt,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,text_2.started,key_resp_2.started,mouse_6.started,key_resp_2.keys,key_resp_2.rt,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.time,text_3.started,image_sym.started,text_sym_nsym.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,text_4.started,image.started,text_sym_nsym_2.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,text_5.started,key_resp_5.started,key_resp_5.keys,key_resp_5.rt,fixation.started,image_2.started,text_sym_nsym_3.started,text_countdown.started,text_how_many_correct.started,key_resp_6.started,fixation.stopped,key_resp_6.keys,key_resp_6.rt,image_3.started,image_4.started,SymmAnswer,text_6.started,text_score.started,text_7.started,key_resp_7.started,key_resp_7.keys,key_resp_7.rt,text_12.started,key_resp_10.started,key_resp_10.keys,key_resp_10.rt,text_both_level_1.started,text_both_level_2.started,text_both_level_1.stopped,text_both_level_2.stopped,fixation_both.started,fixation_both.stopped,grid_both.started,square_rand_both.started,fixation_both_2.started,image_2_both.started,text_sym_nsym_3_both.started,text_countdown_both.started,text_how_many_correct_both.started,key_resp_6_both.started,fixation_both_2.stopped,key_resp_6_both.keys,key_resp_6_both.rt,image_3_both.started,image_4_both.started,grid_both.stopped,square_rand_both.stopped,text9_both.started,grid2_both.started,mouse_both.started,square_0_both.started,square_1_both.started,square_2_both.started,square_3_both.started,square_4_both.started,square_5_both.started,square_6_both.started,square_7_both.started,square_8_both.started,square_9_both.started,square_10_both.started,square_11_both.started,square_12_both.started,square_13_both.started,square_14_both.started,square_15_both.started,mouse_both.x,mouse_both.y,mouse_both.leftButton,mouse_both.midButton,mouse_both.rightButton,mouse_both.time,mouse_both.clicked_name,text_10_both.started,grid3_both.started,square_16_both.started,square_17_both.started,square_18_both.started,square_19_both.started,square_20_both.started,square_21_both.started,square_22_both.started,square_23_both.started,square_24_both.started,square_25_both.started,square_26_both.started,square_27_both.started,square_28_both.started,square_29_both.started,square_30_both.started,square_31_both.started,text_10_both.stopped,grid3_both.stopped,square_16_both.stopped,square_17_both.stopped,square_18_both.stopped,square_19_both.stopped,square_20_both.stopped,square_21_both.stopped,square_22_both.stopped,square_23_both.stopped,square_24_both.stopped,square_25_both.stopped,square_26_both.stopped,square_27_both.stopped,square_28_both.stopped,square_29_both.stopped,square_30_both.stopped,square_31_both.stopped,text_result_square_both.started,text_end_prac_both.started,key_resp_12.started,key_resp_12.keys,key_resp_12.rt,text_square_end_both.started,text_14.started,text_accuracy_both.started,text_less_acc.started,key_resp_11.started,mouse_7.started,key_resp_11.keys,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_7.time,text_bye.started,key_resp_bye.started,participant,session,date,expName,psychopyVersion,frameRate,
19,0,19,0,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.41460050002206,271.41460050002206,271.41460050002206,271.41460050002206,271.41460050002206,271.41460050002206,271.41460050002206,271.41460050002206,271.41460050002206,271.41460050002206,271.41460050002206,271.41460050002206,271.41460050002206,271.41460050002206,271.41460050002206,271.41460050002206,271.41460050002206,271.41460050002206,0.00572640000609681,[-0.06712962962962964],[-0.11921296296296297],[1],[0],[0],[0.34305520000634715],['square_9'],271.76419880002504,271.76419880002504,271.76419880002504,271.76419880002504,271.76419880002504,271.76419880002504,271.76419880002504,271.76419880002504,271.76419880002504,271.76419880002504,271.76419880002504,271.76419880002504,271.76419880002504,271.76419880002504,271.76419880002504,271.76419880002504,271.76419880002504,271.76419880002504,271.96373090002453,271.96373090002453,271.96373090002453,271.96373090002453,271.96373090002453,271.96373090002453,271.96373090002453,271.96373090002453,271.96373090002453,271.96373090002453,271.96373090002453,271.96373090002453,271.96373090002453,271.96373090002453,271.96373090002453,271.96373090002453,271.96373090002453,271.96373090002453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308841,001,2023-01-31_16h08.31.426,SymmetrySpan,2022.2.5,59.400518097407534,
19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.96373090002453,271.96373090002453,0.005979100009426475,271.96373090002453,5,8,[0.0],[-0.06944444444444445],[1],[0],[0],[0.6068722999771126],None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308841,001,2023-01-31_16h08.31.426,SymmetrySpan,2022.2.5,59.400518097407534,
20,0,20,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.5800948999822,272.5800948999822,274.5797187999706,274.5797187999706,274.5797187999706,275.0801403999794,275.0801403999794,275.0801403999794,square_6,275.7300273000146,275.7300273000146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308841,001,2023-01-31_16h08.31.426,SymmetrySpan,2022.2.5,59.400518097407534,
20,0,20,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.7300273000146,276.23018040001625,276.23018040001625,276.23018040001625,square_1,276.8796145999804,276.8796145999804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308841,001,2023-01-31_16h08.31.426,SymmetrySpan,2022.2.5,59.400518097407534,
20,0,20,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.8796145999804,277.379977900011,277.379977900011,277.379977900011,square_5,278.02928539999994,278.02928539999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308841,001,2023-01-31_16h08.31.426,SymmetrySpan,2022.2.5,59.400518097407534,
20,0,20,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.02928539999994,278.5296963999863,278.5296963999863,278.5296963999863,square_2,279.1797621999867,279.1797621999867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308841,001,2023-01-31_16h08.31.426,SymmetrySpan,2022.2.5,59.400518097407534,
20,0,20,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.1797621999867,279.680047700007,279.680047700007,279.680047700007,square_11,280.3291094999877,280.3291094999877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308841,001,2023-01-31_16h08.31.426,SymmetrySpan,2022.2.5,59.400518097407534,
20,0,20,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.3291094999877,280.8294639000087,280.8294639000087,280.8294639000087,square_0,281.47916460002307,281.47916460002307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308841,001,2023-01-31_16h08.31.426,SymmetrySpan,2022.2.5,59.400518097407534,
20,0,20,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.47916460002307,281.9793298000004,281.9793298000004,281.9793298000004,square_9,282.6289917000104,282.6289917000104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308841,001,2023-01-31_16h08.31.426,SymmetrySpan,2022.2.5,59.400518097407534,
20,0,20,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.6289917000104,283.1296076999861,283.1296076999861,283.1296076999861,square_13,283.77923470002133,283.77923470002133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308841,001,2023-01-31_16h08.31.426,SymmetrySpan,2022.2.5,59.400518097407534,
20,0,20,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.77923470002133,283.77923470002133,283.77923470002133,283.77923470002133,283.77923470002133,283.77923470002133,283.77923470002133,283.77923470002133,283.77923470002133,283.77923470002133,283.77923470002133,283.77923470002133,283.77923470002133,283.77923470002133,283.77923470002133,283.77923470002133,283.77923470002133,283.77923470002133,0.012996499775908887,[0.04513888888888889],[0.07060185185185185],[1],[0],[0],[0.2676998999668285],['square_6'],284.0625782000134,284.0625782000134,284.0625782000134,284.0625782000134,284.0625782000134,284.0625782000134,284.0625782000134,284.0625782000134,284.0625782000134,284.0625782000134,284.0625782000134,284.0625782000134,284.0625782000134,284.0625782000134,284.0625782000134,284.0625782000134,284.0625782000134,284.0625782000134,284.3293673999724,284.3293673999724,284.3293673999724,284.3293673999724,284.3293673999724,284.3293673999724,284.3293673999724,284.3293673999724,284.3293673999724,284.3293673999724,284.3293673999724,284.3293673999724,284.3293673999724,284.3293673999724,284.3293673999724,284.3293673999724,284.3293673999724,284.3293673999724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308841,001,2023-01-31_16h08.31.426,SymmetrySpan,2022.2.5,59.400518097407534,
20,0,20,0,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.3293673999724,284.3293673999724,284.3293673999724,284.3293673999724,284.3293673999724,284.3293673999724,284.3293673999724,284.3293673999724,284.3293673999724,284.3293673999724,284.3293673999724,284.3293673999724,284.3293673999724,284.3293673999724,284.3293673999724,284.3293673999724,284.3293673999724,284.3293673999724,0.06781510001746938,[-0.07523148148148148],[0.2222222222222222],[1],[0],[0],[0.11448550003115088],['square_1'],284.4463716999744,284.4463716999744,284.4463716999744,284.4463716999744,284.4463716999744,284.4463716999744,284.4463716999744,284.4463716999744,284.4463716999744,284.4463716999744,284.4463716999744,284.4463716999744,284.4463716999744,284.4463716999744,284.4463716999744,284.4463716999744,284.4463716999744,284.4463716999744,284.6622967000003,284.6622967000003,284.6622967000003,284.6622967000003,284.6622967000003,284.6622967000003,284.6622967000003,284.6622967000003,284.6622967000003,284.6622967000003,284.6622967000003,284.6622967000003,284.6622967000003,284.6622967000003,284.6622967000003,284.6622967000003,284.6622967000003,284.6622967000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308841,001,2023-01-31_16h08.31.426,SymmetrySpan,2022.2.5,59.400518097407534,
20,0,20,0,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.6622967000003,284.6622967000003,284.6622967000003,284.6622967000003,284.6622967000003,284.6622967000003,284.6622967000003,284.6622967000003,284.6622967000003,284.6622967000003,284.6622967000003,284.6622967000003,284.6622967000003,284.6622967000003,284.6622967000003,284.6622967000003,284.6622967000003,284.6622967000003,0.006227699981536716,[-0.0798611111111111],[0.04513888888888889],[1],[0],[0],[0.10911910003051162],['square_5'],284.7628871999914,284.7628871999914,284.7628871999914,284.7628871999914,284.7628871999914,284.7628871999914,284.7628871999914,284.7628871999914,284.7628871999914,284.7628871999914,284.7628871999914,284.7628871999914,284.7628871999914,284.7628871999914,284.7628871999914,284.7628871999914,284.7628871999914,284.7628871999914,284.97880709997844,284.97880709997844,284.97880709997844,284.97880709997844,284.97880709997844,284.97880709997844,284.97880709997844,284.97880709997844,284.97880709997844,284.97880709997844,284.97880709997844,284.97880709997844,284.97880709997844,284.97880709997844,284.97880709997844,284.97880709997844,284.97880709997844,284.97880709997844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308841,001,2023-01-31_16h08.31.426,SymmetrySpan,2022.2.5,59.400518097407534,
20,0,20,0,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.97880709997844,284.97880709997844,284.97880709997844,284.97880709997844,284.97880709997844,284.97880709997844,284.97880709997844,284.97880709997844,284.97880709997844,284.97880709997844,284.97880709997844,284.97880709997844,284.97880709997844,284.97880709997844,284.97880709997844,284.97880709997844,284.97880709997844,284.97880709997844,0.006431400019209832,[0.04050925925925926],[0.19212962962962962],[1],[0],[0],[0.09270070004276931],['square_2'],285.062360299984,285.062360299984,285.062360299984,285.062360299984,285.062360299984,285.062360299984,285.062360299984,285.062360299984,285.062360299984,285.062360299984,285.062360299984,285.062360299984,285.062360299984,285.062360299984,285.062360299984,285.062360299984,285.062360299984,285.062360299984,285.278581999999,285.278581999999,285.278581999999,285.278581999999,285.278581999999,285.278581999999,285.278581999999,285.278581999999,285.278581999999,285.278581999999,285.278581999999,285.278581999999,285.278581999999,285.278581999999,285.278581999999,285.278581999999,285.278581999999,285.278581999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308841,001,2023-01-31_16h08.31.426,SymmetrySpan,2022.2.5,59.400518097407534,
20,0,20,0,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.278581999999,285.278581999999,285.278581999999,285.278581999999,285.278581999999,285.278581999999,285.278581999999,285.278581999999,285.278581999999,285.278581999999,285.278581999999,285.278581999999,285.278581999999,285.278581999999,285.278581999999,285.278581999999,285.278581999999,285.278581999999,0.006802599993534386,[0.20833333333333334],[0.04513888888888889],[1],[0],[0],[0.1755817000521347],['square_7'],285.4455258999951,285.4455258999951,285.4455258999951,285.4455258999951,285.4455258999951,285.4455258999951,285.4455258999951,285.4455258999951,285.4455258999951,285.4455258999951,285.4455258999951,285.4455258999951,285.4455258999951,285.4455258999951,285.4455258999951,285.4455258999951,285.4455258999951,285.4455258999951,285.66224410000723,285.66224410000723,285.66224410000723,285.66224410000723,285.66224410000723,285.66224410000723,285.66224410000723,285.66224410000723,285.66224410000723,285.66224410000723,285.66224410000723,285.66224410000723,285.66224410000723,285.66224410000723,285.66224410000723,285.66224410000723,285.66224410000723,285.66224410000723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308841,001,2023-01-31_16h08.31.426,SymmetrySpan,2022.2.5,59.400518097407534,
20,0,20,0,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.66224410000723,285.66224410000723,285.66224410000723,285.66224410000723,285.66224410000723,285.66224410000723,285.66224410000723,285.66224410000723,285.66224410000723,285.66224410000723,285.66224410000723,285.66224410000723,285.66224410000723,285.66224410000723,285.66224410000723,285.66224410000723,285.66224410000723,285.66224410000723,0.006938599981367588,[-0.24537037037037038],[0.22800925925925927],[1],[0],[0],[0.4084658999927342],['square_0'],286.06256900000153,286.06256900000153,286.06256900000153,286.06256900000153,286.06256900000153,286.06256900000153,286.06256900000153,286.06256900000153,286.06256900000153,286.06256900000153,286.06256900000153,286.06256900000153,286.06256900000153,286.06256900000153,286.06256900000153,286.06256900000153,286.06256900000153,286.06256900000153,286.27861400000984,286.27861400000984,286.27861400000984,286.27861400000984,286.27861400000984,286.27861400000984,286.27861400000984,286.27861400000984,286.27861400000984,286.27861400000984,286.27861400000984,286.27861400000984,286.27861400000984,286.27861400000984,286.27861400000984,286.27861400000984,286.27861400000984,286.27861400000984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308841,001,2023-01-31_16h08.31.426,SymmetrySpan,2022.2.5,59.400518097407534,
20,0,20,0,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.27861400000984,286.27861400000984,286.27861400000984,286.27861400000984,286.27861400000984,286.27861400000984,286.27861400000984,286.27861400000984,286.27861400000984,286.27861400000984,286.27861400000984,286.27861400000984,286.27861400000984,286.27861400000984,286.27861400000984,286.27861400000984,286.27861400000984,286.27861400000984,0.006625799986068159,[-0.09143518518518519],[-0.2337962962962963],[1],[0],[0],[0.4422212999779731],['square_13'],286.7120422999724,286.7120422999724,286.7120422999724,286.7120422999724,286.7120422999724,286.7120422999724,286.7120422999724,286.7120422999724,286.7120422999724,286.7120422999724,286.7120422999724,286.7120422999724,286.7120422999724,286.7120422999724,286.7120422999724,286.7120422999724,286.7120422999724,286.7120422999724,286.9284955000039,286.9284955000039,286.9284955000039,286.9284955000039,286.9284955000039,286.9284955000039,286.9284955000039,286.9284955000039,286.9284955000039,286.9284955000039,286.9284955000039,286.9284955000039,286.9284955000039,286.9284955000039,286.9284955000039,286.9284955000039,286.9284955000039,286.9284955000039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308841,001,2023-01-31_16h08.31.426,SymmetrySpan,2022.2.5,59.400518097407534,
20,0,20,0,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.9284955000039,286.9284955000039,286.9284955000039,286.9284955000039,286.9284955000039,286.9284955000039,286.9284955000039,286.9284955000039,286.9284955000039,286.9284955000039,286.9284955000039,286.9284955000039,286.9284955000039,286.9284955000039,286.9284955000039,286.9284955000039,286.9284955000039,286.9284955000039,0.007118400011677295,[-0.08680555555555555],[-0.10648148148148148],[1],[0],[0],[0.35856019996572286],['square_9'],287.2786800999893,287.2786800999893,287.2786800999893,287.2786800999893,287.2786800999893,287.2786800999893,287.2786800999893,287.2786800999893,287.2786800999893,287.2786800999893,287.2786800999893,287.2786800999893,287.2786800999893,287.2786800999893,287.2786800999893,287.2786800999893,287.2786800999893,287.2786800999893,287.4779068999924,287.4779068999924,287.4779068999924,287.4779068999924,287.4779068999924,287.4779068999924,287.4779068999924,287.4779068999924,287.4779068999924,287.4779068999924,287.4779068999924,287.4779068999924,287.4779068999924,287.4779068999924,287.4779068999924,287.4779068999924,287.4779068999924,287.4779068999924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308841,001,2023-01-31_16h08.31.426,SymmetrySpan,2022.2.5,59.400518097407534,
20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.4779068999924,287.4779068999924,0.006647699978202581,287.4779068999924,5,8,[-0.08680555555555555],[-0.10648148148148148],[1],[0],[0],[0.6078326000133529],None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308841,001,2023-01-31_16h08.31.426,SymmetrySpan,2022.2.5,59.400518097407534,
